id,customer_id,end_date,start_date,subscription_period,price
13153,1875,2015-10-05 01:07:00,2013-10-02 13:07:00,annual,500
13182,1876,2015-03-26 06:02:00,2014-03-23 18:02:00,annual,500
13197,1877,2015-03-07 00:47:00,2014-03-04 12:47:00,annual,500
13207,1878,2015-02-08 11:26:00,2014-02-04 23:26:00,annual,500
13219,1879,2015-11-26 12:02:00,2013-11-24 00:02:00,annual,500
13231,1880,2015-08-11 02:57:00,2014-08-08 14:57:00,annual,500
13240,1881,2015-01-04 23:17:00,2014-11-03 11:17:00,monthly,50
13252,1882,2015-08-11 02:07:00,2013-08-08 14:07:00,annual,500
13266,1883,2015-12-06 00:03:00,2013-12-03 12:03:00,annual,500
13282,1884,2015-12-06 14:01:00,2013-12-04 02:01:00,annual,500
13291,1885,2015-12-06 23:30:00,2013-12-04 11:30:00,annual,500
13300,1886,2015-12-08 02:48:00,2013-12-05 14:48:00,annual,500
13311,1887,2015-03-28 14:34:00,2014-03-26 02:34:00,annual,500
13322,1888,2015-01-03 07:18:00,2011-12-30 19:18:00,annual,500
13329,1889,2015-01-03 13:14:00,2013-12-31 01:14:00,annual,500
13344,1890,2015-01-05 08:27:00,2014-01-01 20:27:00,annual,500
13364,1891,2015-03-07 08:02:00,2014-03-04 20:02:00,annual,500
13373,1892,2015-02-06 14:13:00,2014-02-03 02:13:00,annual,500
13390,1893,2015-01-17 08:12:00,2014-01-13 20:12:00,annual,500
13406,1894,2015-01-17 23:58:00,2014-01-14 11:58:00,annual,500
13430,1895,2015-01-14 23:16:00,2014-01-11 11:16:00,annual,500
13452,1896,2015-09-28 03:30:00,2014-09-25 15:30:00,annual,500
13472,1897,2015-01-19 15:01:00,2014-01-16 03:01:00,annual,500
13488,1898,2015-01-20 06:44:00,2014-01-16 18:44:00,annual,500
13498,1899,2015-01-03 15:17:00,2014-10-02 03:17:00,monthly,50
13513,1900,2015-01-30 07:16:00,2014-01-26 19:16:00,annual,500
13525,1901,2015-01-21 12:51:00,2014-01-18 00:51:00,annual,500
13534,1902,2015-01-03 05:23:00,2013-12-30 17:23:00,annual,500
13559,1903,2015-01-27 18:33:00,2014-01-24 06:33:00,annual,500
13599,1904,2015-02-08 07:38:00,2014-02-04 19:38:00,annual,500
13609,1905,2015-02-10 13:27:00,2014-02-07 01:27:00,annual,500
13620,1906,2015-01-03 15:48:00,2014-08-02 03:48:00,monthly,50
13635,1907,2015-02-08 11:07:00,2014-02-04 23:07:00,annual,500
13646,1908,2015-02-08 22:58:00,2014-02-05 10:58:00,annual,500
13669,1909,2015-02-08 09:21:00,2014-02-04 21:21:00,annual,500
13661,1910,2015-02-07 11:58:00,2014-02-03 23:58:00,annual,500
13678,1911,2015-03-27 15:50:00,2014-03-25 03:50:00,annual,500
13692,1912,2015-02-09 06:54:00,2014-02-05 18:54:00,annual,500
13714,1913,2015-02-09 14:31:00,2014-02-06 02:31:00,annual,500
13727,1914,2015-03-27 16:15:00,2014-03-25 04:15:00,annual,500
13754,1915,2015-02-08 02:29:00,2014-02-04 14:29:00,annual,500
13768,1916,2015-02-08 02:33:00,2014-02-04 14:33:00,annual,500
13785,1917,2015-02-11 18:36:00,2013-02-08 06:36:00,annual,500
13804,1918,2015-02-03 13:24:00,2014-01-31 01:24:00,annual,500
13821,1919,2015-02-03 15:45:00,2013-01-31 03:45:00,annual,500
13843,1920,2015-02-08 03:06:00,2014-02-04 15:06:00,annual,500
13858,1921,2015-02-08 06:34:00,2014-02-04 18:34:00,annual,500
13871,1922,2015-02-09 21:07:00,2014-02-06 09:07:00,annual,500
13902,1923,2015-02-05 01:21:00,2014-02-01 13:21:00,annual,500
13916,1924,2015-02-05 08:44:00,2014-02-01 20:44:00,annual,500
13941,1925,2015-02-17 16:24:00,2014-02-23 09:22:00,annual,500
13958,1926,2015-08-24 11:38:00,2014-08-21 23:38:00,annual,500
13972,1927,2015-03-14 13:12:00,2014-03-12 01:12:00,annual,500
13988,1928,2015-03-12 23:28:00,2014-03-10 11:28:00,annual,500
14021,1929,2015-03-11 04:07:00,2014-03-08 16:07:00,annual,500
14057,1930,2015-03-31 01:57:00,2014-03-28 13:57:00,annual,500
14063,1931,2015-03-28 06:15:00,2014-03-25 18:15:00,annual,500
14082,1932,2015-04-02 09:03:00,2014-03-30 21:03:00,annual,500
14106,1933,2015-04-02 14:43:00,2013-03-31 02:43:00,annual,500
14119,1934,2015-02-04 09:53:00,2014-01-31 21:53:00,annual,500
14132,1935,2015-03-22 01:58:00,2014-03-19 13:58:00,annual,500
14154,1936,2015-05-24 21:15:00,2014-05-22 09:15:00,annual,500
14176,1937,2015-04-01 08:45:00,2014-03-29 20:45:00,annual,500
14183,1938,2015-03-24 04:17:00,2014-03-21 16:17:00,annual,500
14197,1939,2015-04-02 03:41:00,2014-03-30 15:41:00,annual,500
14224,1940,2015-04-03 03:05:00,2014-03-31 15:05:00,annual,500
14235,1941,2015-04-03 08:50:00,2014-03-31 20:50:00,annual,500
14253,1942,2015-04-03 13:53:00,2013-04-01 01:53:00,annual,500
14284,1943,2015-04-04 04:44:00,2014-04-01 16:44:00,annual,500
14301,1944,2015-04-04 11:19:00,2014-04-01 23:19:00,annual,500
14314,1945,2015-04-04 17:44:00,2014-04-02 05:44:00,annual,500
14332,1946,2015-04-05 01:54:00,2014-04-02 13:54:00,annual,500
14356,1947,2015-04-05 05:37:00,2014-04-02 17:37:00,annual,500
14373,1948,2015-04-05 09:23:00,2014-04-02 21:23:00,annual,500
14389,1949,2015-04-05 13:15:00,2014-04-03 01:15:00,annual,500
14399,1950,2015-04-05 15:10:00,2014-04-03 03:10:00,annual,500
14414,1951,2015-04-05 22:35:00,2014-04-03 10:35:00,annual,500
14437,1952,2015-04-06 02:27:00,2014-04-03 14:27:00,annual,500
14450,1953,2015-04-06 03:28:00,2014-04-03 15:28:00,annual,500
14459,1954,2015-04-06 05:42:00,2014-04-03 17:42:00,annual,500
13693,1955,2015-06-12 16:41:00,2014-06-10 04:41:00,annual,500
13716,1956,2015-02-08 19:59:00,2014-02-05 07:59:00,annual,500
13725,1957,2015-04-04 03:19:00,2014-04-01 15:19:00,annual,500
13733,1958,2015-02-08 09:13:00,2014-02-04 21:13:00,annual,500
13748,1959,2015-02-02 14:34:00,2013-01-30 02:34:00,annual,500
13765,1960,2015-02-07 01:16:00,2014-02-03 13:16:00,annual,500
13774,1961,2015-02-09 09:52:00,2014-02-05 21:52:00,annual,500
13794,1962,2015-02-09 07:59:00,2014-02-05 19:59:00,annual,500
13801,1963,2015-02-03 12:47:00,2014-01-31 00:47:00,annual,500
13813,1964,2015-02-03 14:21:00,2014-01-31 02:21:00,annual,500
13828,1965,2015-02-07 21:55:00,2014-02-04 09:55:00,annual,500
13833,1966,2015-02-07 01:58:00,2014-02-03 13:58:00,annual,500
13848,1967,2015-02-10 18:14:00,2014-02-07 06:14:00,annual,500
13861,1968,2015-02-04 03:50:00,2012-01-31 15:50:00,annual,500
13897,1969,2015-02-08 06:35:00,2014-02-04 18:35:00,annual,500
13908,1970,2015-02-07 14:44:00,2013-02-04 02:44:00,annual,500
13924,1971,2015-01-18 11:39:00,2014-01-14 23:39:00,annual,500
13937,1972,2015-04-06 02:26:00,2014-04-03 14:26:00,annual,500
13948,1973,2015-02-18 14:59:00,2014-02-15 02:59:00,annual,500
13962,1974,2015-03-09 13:51:00,2014-03-07 01:51:00,annual,500
13979,1975,2015-02-08 06:11:00,2014-02-04 18:11:00,annual,500
13997,1976,2015-02-24 17:33:00,2014-02-21 05:33:00,annual,500
14001,1977,2015-02-25 13:30:00,2014-02-22 01:30:00,annual,500
14008,1978,2015-03-28 03:11:00,2014-03-25 15:11:00,annual,500
14016,1979,2015-03-11 21:44:00,2014-03-09 09:44:00,annual,500
14033,1980,2015-03-01 21:21:00,2014-02-27 09:21:00,annual,500
14045,1981,2015-03-04 01:46:00,2014-03-01 13:46:00,annual,500
14050,1982,2015-03-04 20:55:00,2014-03-02 08:55:00,annual,500
14085,1983,2015-03-30 07:44:00,2014-03-27 19:44:00,annual,500
14104,1984,2015-04-01 01:09:00,2014-03-29 13:09:00,annual,500
14113,1985,2015-04-02 02:32:00,2014-03-30 14:32:00,annual,500
14134,1986,2015-03-30 05:37:00,2014-03-27 17:37:00,annual,500
14164,1987,2015-03-23 02:43:00,2014-03-20 14:43:00,annual,500
14174,1988,2015-03-23 12:54:00,2014-03-21 00:54:00,annual,500
14189,1989,2015-04-01 00:52:00,2013-03-29 12:52:00,annual,500
14210,1990,2015-04-02 09:59:00,2013-03-30 21:59:00,annual,500
14223,1991,2015-03-25 14:42:00,2014-03-23 02:42:00,annual,500
14244,1992,2015-04-03 13:27:00,2014-04-01 01:27:00,annual,500
14264,1993,2015-04-19 14:21:00,2014-04-17 02:21:00,annual,500
14277,1994,2015-04-18 19:27:00,2014-04-16 07:27:00,annual,500
14298,1995,2015-04-04 10:25:00,2014-04-01 22:25:00,annual,500
14307,1996,2015-04-04 14:21:00,2014-04-02 02:21:00,annual,500
14320,1997,2015-04-04 20:40:00,2014-04-02 08:40:00,annual,500
14334,1998,2015-04-05 02:08:00,2014-04-02 14:08:00,annual,500
14347,1999,2015-03-31 05:38:00,2014-03-28 17:38:00,annual,500
14354,2000,2015-04-05 05:31:00,2014-04-02 17:31:00,annual,500
14369,2001,2015-04-05 08:43:00,2014-04-02 20:43:00,annual,500
14381,2002,2015-04-05 11:43:00,2014-04-02 23:43:00,annual,500
14398,2003,2015-04-05 14:46:00,2014-04-03 02:46:00,annual,500
14406,2004,2015-04-05 16:18:00,2014-04-03 04:18:00,annual,500
14415,2005,2015-04-05 22:49:00,2014-04-03 10:49:00,annual,500
14425,2006,2015-04-06 01:02:00,2014-04-03 13:02:00,annual,500
14452,2007,2015-04-06 04:06:00,2014-04-03 16:06:00,annual,500
14488,2008,2015-04-06 09:37:00,2014-04-03 21:37:00,annual,500
14515,2009,2015-04-04 02:03:00,2014-04-01 14:03:00,annual,500
14519,2010,2015-04-06 14:36:00,2014-04-04 02:36:00,annual,500
14546,2011,2015-04-06 21:54:00,2014-04-04 09:54:00,annual,500
14567,2012,2015-04-07 18:10:00,2014-04-05 06:10:00,annual,500
14576,2013,2015-04-08 07:17:00,2014-04-05 19:17:00,annual,500
14595,2014,2015-04-20 05:11:00,2014-04-17 17:11:00,annual,500
14619,2015,2015-04-18 13:53:00,2014-04-16 01:53:00,annual,500
14626,2016,2015-04-18 18:43:00,2014-04-16 06:43:00,annual,500
14636,2017,2015-04-13 12:36:00,2013-05-20 19:26:00,annual,500
14642,2018,2015-05-07 18:23:00,2014-05-05 06:23:00,annual,500
14654,2019,2015-02-06 07:54:00,2014-02-02 19:54:00,annual,500
14676,2020,2015-09-11 04:11:00,2014-09-08 16:11:00,annual,500
14686,2021,2015-01-05 20:02:00,2014-01-02 08:02:00,annual,500
14703,2022,2015-04-27 10:38:00,2014-04-24 22:38:00,annual,500
14723,2023,2015-04-29 11:29:00,2014-04-26 23:29:00,annual,500
14739,2024,2015-05-09 14:32:00,2014-05-07 02:32:00,annual,500
14747,2025,2015-05-07 03:52:00,2014-05-04 15:52:00,annual,500
14760,2026,2015-05-02 21:10:00,2014-04-30 09:10:00,annual,500
14767,2027,2015-05-07 15:42:00,2014-05-05 03:42:00,annual,500
14773,2028,2015-05-03 10:52:00,2014-04-30 22:52:00,annual,500
14788,2029,2015-06-02 15:21:00,2013-05-31 03:21:00,annual,500
14794,2030,2015-06-01 19:25:00,2013-05-30 07:25:00,annual,500
14809,2031,2015-05-03 15:18:00,2014-05-12 00:52:00,annual,500
14821,2032,2015-05-26 05:53:00,2014-05-23 17:53:00,annual,500
14835,2033,2015-08-10 05:48:00,2014-08-07 17:48:00,annual,500
14863,2034,2015-05-17 16:30:00,2014-05-15 04:30:00,annual,500
14880,2035,2015-05-31 05:06:00,2014-05-28 17:06:00,annual,500
14910,2036,2015-05-19 13:37:00,2014-05-17 01:37:00,annual,500
14925,2037,2015-05-20 00:50:00,2014-05-17 12:50:00,annual,500
14941,2038,2015-09-26 19:53:00,2014-09-24 07:53:00,annual,500
14951,2039,2015-07-30 17:21:00,2014-07-28 05:21:00,annual,500
14975,2040,2015-02-17 16:16:00,2014-10-11 16:23:00,annual,500
14989,2041,2015-05-21 05:35:00,2014-05-18 17:35:00,annual,500
14997,2042,2015-05-30 06:08:00,2014-05-27 18:08:00,annual,500
15010,2043,2015-06-02 11:06:00,2014-05-30 23:06:00,annual,500
15019,2044,2015-07-26 01:01:00,2014-07-23 13:01:00,annual,500
13707,2045,2015-02-08 12:50:00,2014-02-05 00:50:00,annual,500
13722,2046,2015-02-08 02:27:00,2014-02-04 14:27:00,annual,500
13742,2047,2015-02-08 12:18:00,2014-02-05 00:18:00,annual,500
13758,2048,2015-02-07 13:22:00,2014-02-04 01:22:00,annual,500
13802,2049,2015-02-03 12:29:00,2014-01-31 00:29:00,annual,500
13810,2050,2015-02-03 12:54:00,2013-01-31 00:54:00,annual,500
13835,2051,2015-02-07 21:54:00,2014-02-04 09:54:00,annual,500
13845,2052,2015-02-08 06:27:00,2014-02-04 18:27:00,annual,500
13865,2053,2015-02-08 03:51:00,2014-09-30 10:31:00,annual,500
13875,2054,2015-02-04 07:39:00,2013-01-29 23:24:00,annual,500
13888,2055,2015-02-04 15:12:00,2014-02-01 03:12:00,annual,500
13905,2056,2015-02-05 03:25:00,2014-02-01 15:25:00,annual,500
13950,2057,2015-03-10 06:12:00,2014-03-07 18:12:00,annual,500
13966,2058,2015-02-21 13:12:00,2014-02-18 01:12:00,annual,500
13986,2059,2015-02-23 15:42:00,2014-02-20 03:42:00,annual,500
14018,2060,2015-05-24 18:26:00,2014-05-22 06:30:00,annual,500
14032,2061,2015-03-11 23:01:00,2014-03-09 11:01:00,annual,500
14047,2062,2015-08-10 00:17:00,2014-08-07 12:17:00,annual,500
14066,2063,2015-03-31 00:06:00,2014-03-28 12:06:00,annual,500
14075,2064,2015-03-20 18:57:00,2014-03-18 06:57:00,annual,500
14080,2065,2015-03-21 02:02:00,2014-03-18 14:02:00,annual,500
14091,2066,2015-03-31 15:08:00,2014-03-29 03:08:00,annual,500
14127,2067,2015-03-31 16:15:00,2014-03-29 04:15:00,annual,500
14142,2068,2015-03-22 05:35:00,2014-03-19 17:35:00,annual,500
14156,2069,2015-03-22 16:33:00,2014-03-20 04:33:00,annual,500
14162,2070,2015-04-01 16:24:00,2014-03-30 04:24:00,annual,500
14178,2071,2015-07-25 17:52:00,2014-07-23 05:52:00,annual,500
14200,2072,2015-01-04 09:15:00,2013-11-02 21:15:00,monthly,50
14211,2073,2015-03-25 03:13:00,2014-03-22 15:13:00,annual,500
14236,2074,2015-04-03 09:15:00,2014-03-31 21:15:00,annual,500
14243,2075,2015-04-03 12:18:00,2014-04-01 00:18:00,annual,500
14254,2076,2015-04-03 17:02:00,2014-04-01 05:02:00,annual,500
14272,2077,2015-04-03 23:46:00,2014-04-01 11:46:00,annual,500
14282,2078,2015-04-04 03:35:00,2014-04-01 15:35:00,annual,500
14300,2079,2015-04-04 10:56:00,2014-04-01 22:56:00,annual,500
14330,2080,2015-04-05 01:43:00,2014-04-02 13:43:00,annual,500
14342,2081,2015-04-05 03:45:00,2014-04-02 15:45:00,annual,500
14355,2082,2015-04-05 05:23:00,2014-04-02 17:23:00,annual,500
14366,2083,2015-04-05 07:53:00,2014-04-02 19:53:00,annual,500
14386,2084,2015-04-05 12:46:00,2014-04-03 00:46:00,annual,500
14395,2085,2015-04-05 14:23:00,2014-04-03 02:23:00,annual,500
14427,2086,2015-04-06 01:05:00,2014-04-03 13:05:00,annual,500
14440,2087,2015-04-06 02:32:00,2014-04-03 14:32:00,annual,500
14447,2088,2015-04-06 03:18:00,2014-04-03 15:18:00,annual,500
14470,2089,2015-04-06 06:59:00,2014-04-03 18:59:00,annual,500
15034,2090,2015-05-23 06:35:00,2014-05-20 18:35:00,annual,500
15047,2091,2015-06-04 02:37:00,2014-06-01 14:37:00,annual,500
15062,2092,2015-06-04 12:17:00,2014-06-02 00:17:00,annual,500
15071,2093,2015-05-13 13:09:00,2014-05-11 01:09:00,annual,500
15082,2094,2015-06-05 01:20:00,2014-06-02 13:20:00,annual,500
15100,2095,2015-06-05 07:52:00,2014-06-02 19:52:00,annual,500
15108,2096,2015-06-05 10:34:00,2014-06-02 22:34:00,annual,500
15119,2097,2015-06-05 15:08:00,2014-06-03 03:08:00,annual,500
15129,2098,2015-06-05 16:05:00,2014-06-03 04:05:00,annual,500
15144,2099,2015-06-05 22:57:00,2014-08-29 09:41:00,annual,500
15160,2100,2015-06-06 01:33:00,2014-06-03 13:33:00,annual,500
15176,2101,2015-06-06 04:29:00,2014-06-03 16:29:00,annual,500
15184,2102,2015-06-06 05:28:00,2014-06-03 17:28:00,annual,500
15193,2103,2015-06-06 07:16:00,2014-06-03 19:16:00,annual,500
15212,2104,2015-06-06 10:21:00,2014-06-03 22:21:00,annual,500
15220,2105,2015-06-06 11:10:00,2014-06-03 23:10:00,annual,500
15234,2106,2015-06-06 13:52:00,2014-06-04 01:52:00,annual,500
15244,2107,2015-06-06 14:21:00,2014-06-04 02:21:00,annual,500
15250,2108,2015-06-06 15:16:00,2014-06-04 03:16:00,annual,500
15266,2109,2015-06-06 20:27:00,2014-06-04 08:27:00,annual,500
15277,2110,2015-06-07 05:38:00,2014-06-04 17:38:00,annual,500
15298,2111,2015-06-07 16:26:00,2014-06-05 04:26:00,annual,500
15304,2112,2015-06-07 22:43:00,2014-06-05 10:43:00,annual,500
15320,2113,2015-06-08 12:52:00,2014-06-06 00:52:00,annual,500
15332,2114,2015-06-08 17:36:00,2014-06-06 05:36:00,annual,500
15348,2115,2015-03-02 17:56:00,2014-02-28 13:46:00,annual,500
15363,2116,2015-10-30 02:24:00,2014-10-27 14:24:00,annual,500
15386,2117,2015-06-15 07:50:00,2014-06-12 19:50:00,annual,500
15396,2118,2015-07-10 00:10:00,2014-07-07 12:10:00,annual,500
15415,2119,2014-12-17 09:06:00,2014-06-14 21:06:00,monthly,50
15422,2120,2015-10-15 17:29:00,2014-10-13 05:29:00,annual,500
15441,2121,2015-08-10 12:25:00,2014-08-08 00:25:00,annual,500
15459,2122,2015-07-29 06:57:00,2014-07-26 18:57:00,annual,500
15479,2123,2015-08-10 13:54:00,2014-08-08 01:54:00,annual,500
15499,2124,2014-12-25 14:02:00,2014-06-23 02:02:00,monthly,50
15534,2125,2014-12-28 09:36:00,2014-06-25 21:36:00,monthly,50
15544,2126,2015-08-10 15:05:00,2014-08-08 03:05:00,annual,500
15557,2127,2015-06-29 17:36:00,2013-06-27 05:36:00,annual,500
15570,2128,2015-04-01 14:26:00,2013-03-30 02:26:00,annual,500
15591,2129,2015-07-26 13:10:00,2014-07-24 01:10:00,annual,500
15602,2130,2015-06-08 06:53:00,2014-06-05 18:53:00,annual,500
15615,2131,2015-07-04 20:26:00,2014-07-02 08:26:00,annual,500
15637,2132,2015-07-31 07:21:00,2014-07-28 19:21:00,annual,500
15648,2133,2015-07-20 16:54:00,2014-07-18 04:54:00,annual,500
15664,2134,2015-08-25 03:26:00,2014-08-22 15:26:00,annual,500
15674,2135,2015-07-31 01:27:00,2013-07-28 13:27:00,annual,500
15706,2136,2015-03-28 09:55:00,2014-03-25 21:55:00,annual,500
15726,2137,2015-07-21 21:07:00,2013-07-19 09:07:00,annual,500
15742,2138,2015-07-30 00:43:00,2014-07-27 12:43:00,annual,500
15750,2139,2015-07-29 09:28:00,2014-07-26 21:28:00,annual,500
15757,2140,2015-07-31 06:49:00,2014-07-28 18:49:00,annual,500
15772,2141,2015-08-10 20:59:00,2014-08-08 08:59:00,annual,500
15787,2142,2015-08-01 15:43:00,2014-07-30 03:43:00,annual,500
15799,2143,2015-08-01 21:10:00,2014-07-30 09:10:00,annual,500
15818,2144,2015-08-13 02:50:00,2014-08-10 14:50:00,annual,500
15839,2145,2015-08-02 15:16:00,2014-07-31 03:16:00,annual,500
15865,2146,2015-08-03 04:25:00,2014-07-31 16:25:00,annual,500
15880,2147,2015-08-03 06:32:00,2014-07-31 18:32:00,annual,500
15899,2148,2015-08-03 23:09:00,2014-08-01 11:09:00,annual,500
15916,2149,2015-02-07 11:22:00,2014-02-03 23:22:00,annual,500
15930,2150,2015-08-05 00:29:00,2014-08-02 12:29:00,annual,500
15957,2151,2015-08-06 03:09:00,2014-08-03 15:09:00,annual,500
15967,2152,2015-08-06 06:56:00,2014-10-07 02:03:00,annual,500
15992,2153,2015-05-30 04:35:00,2012-09-11 04:45:00,annual,500
16007,2154,2015-08-07 03:54:00,2014-08-04 15:54:00,annual,500
16018,2155,2015-08-07 06:08:00,2014-08-04 18:08:00,annual,500
16026,2156,2015-08-14 00:59:00,2014-08-11 12:59:00,annual,500
16044,2157,2015-08-07 14:02:00,2014-08-05 02:02:00,annual,500
16060,2158,2015-08-07 18:57:00,2014-08-05 06:57:00,annual,500
16072,2159,2015-04-04 08:26:00,2014-08-14 01:10:00,annual,500
16085,2160,2015-08-08 02:02:00,2014-08-05 14:02:00,annual,500
16096,2161,2015-08-08 04:31:00,2014-08-05 16:31:00,annual,500
16108,2162,2015-10-30 08:27:00,2014-10-27 20:27:00,annual,500
16145,2163,2015-08-08 12:09:00,2014-08-06 00:09:00,annual,500
16160,2164,2015-08-08 18:35:00,2014-08-06 06:35:00,annual,500
16168,2165,2015-08-08 20:29:00,2014-08-06 08:29:00,annual,500
16187,2166,2015-08-09 10:07:00,2014-08-06 22:07:00,annual,500
16206,2167,2015-08-27 05:30:00,2014-08-24 17:30:00,annual,500
16215,2168,2014-12-12 04:04:00,2013-06-09 16:04:00,monthly,50
16225,2169,2015-01-05 05:02:00,2014-10-03 17:02:00,monthly,50
16240,2170,2015-08-20 06:20:00,2014-08-17 18:20:00,annual,500
16256,2171,2015-09-28 11:08:00,2014-09-25 23:08:00,annual,500
16283,2172,2015-02-04 08:20:00,2014-08-26 20:54:00,annual,500
16303,2173,2015-09-16 04:01:00,2014-09-13 16:01:00,annual,500
16316,2174,2015-09-14 10:54:00,2014-09-11 22:54:00,annual,500
16329,2175,2015-04-05 17:00:00,2014-04-03 05:00:00,annual,500
16338,2176,2015-08-31 13:43:00,2014-08-29 01:43:00,annual,500
16353,2177,2015-01-10 17:27:00,2014-01-19 07:42:00,annual,500
16362,2178,2015-02-08 03:52:00,2014-02-04 15:52:00,annual,500
14465,2180,2015-04-06 05:45:00,2014-04-03 17:45:00,annual,500
14493,2181,2015-04-17 23:06:00,2014-04-18 14:37:00,annual,500
14506,2182,2015-04-06 13:03:00,2014-04-04 01:03:00,annual,500
14533,2183,2015-04-06 16:04:00,2014-04-04 04:04:00,annual,500
14553,2184,2015-04-07 01:44:00,2014-04-04 13:44:00,annual,500
14571,2185,2015-04-08 02:36:00,2014-04-05 14:36:00,annual,500
14593,2186,2015-03-24 04:43:00,2014-03-21 16:43:00,annual,500
14608,2187,2015-04-11 06:58:00,2014-04-08 18:58:00,annual,500
14643,2188,2015-05-25 03:44:00,2014-05-22 15:44:00,annual,500
14661,2189,2015-04-24 12:51:00,2014-04-22 00:51:00,annual,500
14684,2190,2015-04-26 06:10:00,2014-04-23 18:10:00,annual,500
14693,2191,2015-04-26 20:21:00,2014-04-24 08:21:00,annual,500
14713,2192,2015-05-11 13:49:00,2014-05-09 01:49:00,annual,500
14720,2193,2015-05-10 05:46:00,2014-05-07 17:46:00,annual,500
14738,2194,2015-01-14 04:10:00,2014-01-10 16:10:00,annual,500
14749,2195,2015-05-01 23:27:00,2014-04-29 11:27:00,annual,500
14789,2196,2015-06-03 04:18:00,2014-05-31 16:18:00,annual,500
14812,2197,2015-05-15 05:56:00,2013-05-12 17:56:00,annual,500
14833,2199,2015-05-15 14:54:00,2014-05-13 02:54:00,annual,500
14845,2200,2015-05-31 08:10:00,2014-05-28 20:10:00,annual,500
14857,2201,2015-05-25 11:02:00,2014-05-22 23:02:00,annual,500
14889,2203,2015-05-24 10:53:00,2014-05-21 22:53:00,annual,500
14900,2204,2015-05-19 04:54:00,2014-05-16 16:54:00,annual,500
14905,2205,2015-05-30 07:28:00,2014-05-27 19:28:00,annual,500
14920,2206,2015-06-03 02:17:00,2014-05-31 14:17:00,annual,500
14930,2207,2015-05-20 02:42:00,2014-05-17 14:42:00,annual,500
14948,2208,2015-07-30 11:49:00,2014-07-27 23:49:00,annual,500
14963,2209,2015-07-12 02:10:00,2014-07-09 14:10:00,annual,500
14971,2210,2015-05-20 07:03:00,2014-05-17 19:03:00,annual,500
14985,2211,2015-05-20 21:30:00,2014-05-18 09:30:00,annual,500
15009,2212,2015-06-02 06:58:00,2014-05-30 18:58:00,annual,500
15024,2213,2015-06-02 03:20:00,2014-05-30 15:20:00,annual,500
15035,2214,2015-05-23 07:08:00,2014-05-20 19:08:00,annual,500
15053,2215,2015-06-04 05:57:00,2014-06-01 17:57:00,annual,500
15079,2216,2015-06-04 23:23:00,2014-06-02 11:23:00,annual,500
15090,2217,2015-06-05 03:28:00,2014-06-02 15:28:00,annual,500
15117,2218,2015-06-05 14:29:00,2014-06-03 02:29:00,annual,500
15130,2219,2015-06-05 15:26:00,2014-06-03 03:26:00,annual,500
15136,2220,2015-06-05 18:50:00,2014-06-03 06:50:00,annual,500
15149,2221,2015-06-06 01:00:00,2014-06-03 13:00:00,annual,500
15165,2222,2015-06-06 03:05:00,2014-06-03 15:05:00,annual,500
15178,2223,2015-06-06 04:30:00,2014-06-03 16:30:00,annual,500
15202,2224,2015-06-06 08:56:00,2014-06-03 20:56:00,annual,500
16375,2225,2015-09-01 03:55:00,2014-08-29 15:55:00,annual,500
16387,2226,2015-09-01 08:15:00,2014-08-29 20:15:00,annual,500
16401,2227,2015-09-16 01:49:00,2014-09-13 13:49:00,annual,500
16420,2228,2015-09-02 03:24:00,2014-08-30 15:24:00,annual,500
16438,2229,2015-09-02 14:53:00,2014-08-31 02:53:00,annual,500
16460,2230,2015-09-23 03:51:00,2014-09-20 15:51:00,annual,500
16475,2231,2015-09-28 14:23:00,2014-09-26 02:41:00,annual,500
