Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"48488","2019-04-03 05:56:12","1","104","<time-series><training><machine-learning-model><forecasting>","1",""
"48489","2019-04-03 06:01:23","1","45","<machine-learning><classification><numpy><gpu>","1",""
"48501","2019-04-03 09:11:20","1","105","<keras><tensorflow><gpu>","0",""
"48512","2019-04-03 11:12:46","0","26","<machine-learning><r><cloud-computing>","1",""
"48514","2019-04-03 12:08:47","2","139","<machine-learning><python><statistics><distribution>","0",""
"48515","2019-04-03 12:27:58","1","2654","<machine-learning><neural-network><keras>","1",""
"48525","2019-04-03 13:36:49","4","157","<cross-validation><multiclass-classification><prediction>","1","1"
"48526","2019-04-03 13:41:05","0","63","<r><csv>","1",""
"48529","2019-04-03 14:42:28","2","219","<machine-learning><neural-network><deep-learning><data-augmentation><image-preprocessing>","1",""
"48531","2019-04-03 15:16:24","45","7531","<data-wrangling>","9","16"
"48533","2019-04-03 15:39:26","1","2391","<machine-learning><neural-network><anomaly-detection><autoencoder>","1",""
"48534","2019-04-03 15:41:55","0","900","<machine-learning><python><scikit-learn><decision-trees>","1",""
"48535","2019-04-03 15:47:41","2","311","<machine-learning><classification><class-imbalance>","1",""
"48537","2019-04-03 15:56:12","3","271","<deep-learning><jupyter>","0",""
"48543","2019-04-03 17:06:38","1","38","<machine-learning>","0",""
"48548","2019-04-03 18:56:42","4","1151","<machine-learning><self-study><books><ai>","3","2"
"48551","2019-04-03 19:53:49","1","1192","<python><neural-network><deep-learning><keras><tensorflow>","1",""
"48553","2019-04-03 20:46:30","2","127","<machine-learning><python><pandas><statistics><visualization>","1","1"
"48560","2019-04-04 01:40:04","1","945","<decision-trees>","1","1"
"48562","2019-04-04 02:38:45","0","1056","<machine-learning><feature-engineering>","2",""
"48565","2019-04-04 03:11:03","2","16","<machine-learning><keras>","1",""
"48566","2019-04-04 04:10:28","0","264","<machine-learning><neural-network><deep-learning><cnn>","2",""
"48569","2019-04-04 05:16:54","2","549","<lstm><pytorch><convergence>","0","0"
"48571","2019-04-04 05:31:23","4","484","<cnn><opencv><image-preprocessing>","2",""
"48575","2019-04-04 06:27:53","1","139","<nlp><preprocessing>","1",""
"48584","2019-04-04 08:37:09","3","1160","<neural-network><deep-learning><transfer-learning><vgg16>","3",""
"48585","2019-04-04 08:42:17","1","1058","<time-series><similarity><distance>","1",""
"48589","2019-04-04 09:25:50","0","103","<neural-network><nlp><speech-to-text>","2",""
"48592","2019-04-04 09:37:38","6","279","<machine-learning><python><classification>","1","1"
"57614","2019-08-15 20:13:14","0","12","<r><topic-model><lda>","0",""
"57615","2019-08-15 20:43:06","2","29","<algorithms><prediction><supervised-learning><tfidf>","1",""
"57616","2019-08-15 21:16:48","0","39","<apache-spark><pyspark>","1",""
"57617","2019-08-15 22:24:10","1","266","<class-imbalance><score>","1","2"
"57623","2019-08-15 23:12:52","1","50","<machine-learning><classification><dataset>","1",""
"57624","2019-08-15 23:44:26","1","19","<python><nlp>","0",""
"57626","2019-08-16 01:21:58","1","38","<deep-learning><reinforcement-learning><dqn>","0","1"
"57627","2019-08-16 02:50:59","1","42","<machine-learning><classification><time-series>","0",""
"57631","2019-08-16 04:13:48","1","33","<machine-learning><python><dataframe><feature-scaling>","1",""
"57633","2019-08-16 05:07:51","2","27","<machine-learning><machine-learning-model><normalization>","1",""
"57634","2019-08-16 06:40:01","0","19","<machine-learning><recommender-system><matrix-factorisation>","0",""
"57635","2019-08-16 06:45:20","1","58","<deep-learning><regression><cnn>","1",""
"57636","2019-08-16 06:45:27","0","37","<deep-learning>","0",""
"57638","2019-08-16 07:17:59","2","32","<deep-learning><cnn><image-recognition><object-recognition>","0",""
"57639","2019-08-16 07:37:21","1","888","<neural-network><deep-learning><keras><convnet>","2",""
"57641","2019-08-16 08:24:44","0","258","<machine-learning><decision-trees><machine-learning-model><data-science-model>","4",""
"54315","2019-06-23 02:44:03","0","202","<pytorch><image-preprocessing>","0",""
"54316","2019-06-23 03:44:17","0","15","<machine-learning><object-detection>","0",""
"54317","2019-06-23 04:27:11","0","75","<tensorflow><pytorch><bert>","0",""
"54318","2019-06-23 04:58:54","0","9","<preprocessing><pca>","0",""
"54320","2019-06-23 06:19:42","0","50","<python><keras><convnet>","1",""
"54321","2019-06-23 07:53:39","0","25","<text-mining><probability>","0",""
"54322","2019-06-23 09:16:28","0","40","<machine-learning><deep-learning><rnn><gradient-descent><recurrent-neural-net>","0",""
"54327","2019-06-23 10:28:49","0","65","<deep-learning><training><recurrent-neural-net>","3",""
"54330","2019-06-23 11:20:34","0","124","<classification><autoencoder><encoding>","1","1"
"54332","2019-06-23 11:43:33","1","239","<nltk><cosine-distance>","1",""
"54333","2019-06-23 12:09:50","1","60","<one-shot-learning>","1",""
"54337","2019-06-23 15:55:00","2","25","<machine-learning><svm>","1",""
"54341","2019-06-23 17:30:18","0","168","<clustering><data-cleaning>","2","1"
"54343","2019-06-23 18:12:53","0","32","<r><data-cleaning>","1",""
"54346","2019-06-23 19:56:45","2","367","<machine-learning><probability>","1","1"
"54347","2019-06-23 20:25:34","0","30","<machine-learning><svm>","0",""
"62765","2019-11-06 11:32:21","-1","586","<machine-learning><python><lightgbm>","2","1"
"62769","2019-11-06 12:48:16","0","11","<deep-learning>","0",""
"62770","2019-11-06 13:04:42","0","73","<nlp><transformer>","0",""
"62771","2019-11-06 14:11:43","-1","28","<machine-learning><neural-network><gaussian-process>","1",""
"62774","2019-11-06 15:45:05","0","23","<machine-learning><cnn><training><cross-validation><error-handling>","0",""
"62775","2019-11-06 16:02:42","0","31","<machine-learning><lstm><recurrent-neural-net><online-learning>","0",""
"62776","2019-11-06 16:07:20","2","1031","<python><matplotlib>","0",""
"62777","2019-11-06 16:26:56","0","12","<r>","0",""
"62780","2019-11-06 17:02:32","1","94","<machine-learning><nlp><word2vec><word-embeddings>","1",""
"62783","2019-11-06 17:47:32","0","72","<multiclass-classification><missing-data><pyspark>","0",""
"62784","2019-11-06 18:23:53","0","30","<machine-learning><deep-learning><cnn><faster-rcnn>","0",""
"62787","2019-11-06 18:42:04","0","14","<time-series>","0",""
"62788","2019-11-06 19:23:05","0","59","<nlp><lstm><bert>","1",""
"62793","2019-11-06 21:04:33","0","21","<python><data-mining><clustering><k-means>","0",""
"62794","2019-11-06 21:11:46","1","38","<python><predictive-modeling><feature-engineering><data-science-model><encoding>","2",""
"62797","2019-11-06 21:25:44","0","91","<machine-learning><keras><tensorflow><image-classification>","0",""
"62799","2019-11-06 22:07:18","3","449","<machine-learning><python><scikit-learn><dataset><statistics>","2",""
"62801","2019-11-07 00:47:19","0","14","<machine-learning><machine-learning-model><mnist>","0",""
"62802","2019-11-07 01:05:19","0","20","<python><regularization><distribution>","0",""
"62805","2019-11-07 02:54:30","0","45","<twitter><web-scraping>","1",""
"62808","2019-11-07 06:06:13","0","10","<machine-learning><nlp>","0",""
"62810","2019-11-07 06:34:52","2","948","<machine-learning><python><deep-learning><tensorflow><computer-vision>","1","1"
"62811","2019-11-07 08:51:05","0","114","<python><classification><evaluation><metric>","1",""
"62819","2019-11-07 10:31:48","0","6416","<python><pandas><lstm><time>","1",""
"62820","2019-11-07 10:55:00","0","85","<machine-learning><python><training><encoding>","1",""
"62823","2019-11-07 11:14:29","0","197","<machine-learning><python><keras><tensorflow>","0",""
"62831","2019-11-07 12:54:55","0","238","<pytorch><bert><question-answering><huggingface>","1",""
"62833","2019-11-07 13:09:09","2","99","<machine-learning><neural-network><classification><svm>","1",""
"62836","2019-11-07 13:45:48","0","346","<machine-learning><categorical-data><encoding><data-leakage>","1",""
"62838","2019-11-07 14:28:26","2","211","<classification><time-series><class-imbalance><data-augmentation>","0","1"
"62839","2019-11-07 15:05:08","0","40","<recommender-system><information-retrieval><ranking><ndcg>","0",""
"62840","2019-11-07 16:04:42","3","287","<tensorflow><gpu><hardware>","1",""
"62842","2019-11-07 16:51:49","0","25","<machine-learning><pandas>","1",""
"62844","2019-11-07 18:01:51","0","35","<data>","0",""
"62848","2019-11-07 21:02:28","0","19","<data-mining><dataset><data-cleaning><preprocessing>","0",""
"62849","2019-11-07 21:42:59","0","99","<clustering><similarity>","2",""
"62851","2019-11-07 22:57:37","2","59","<random-forest><prediction>","2",""
"62852","2019-11-07 23:22:43","0","20","<probability><generative-models><binary><generalization>","0",""
"62853","2019-11-08 00:19:49","0","450","<k-nn><error-handling>","0",""
"57575","2019-08-15 01:58:19","0","22","<python><sql>","0",""
"54187","2019-06-21 02:09:19","1","85","<deep-learning><image-classification><gan>","1",""
"54411","2019-06-24 19:58:26","0","19","<data-science-model><databases>","0",""
"54412","2019-06-24 21:26:21","4","1624","<nlp><cnn><pytorch><transfer-learning><bert>","2","4"
"54413","2019-06-24 22:11:19","1","311","<machine-learning><python><data-mining><numpy><linear-algebra>","1","0"
"54414","2019-06-24 23:48:03","0","724","<matrix>","2",""
"54417","2019-06-25 02:15:34","0","15","<deep-learning><lstm><rnn><recurrent-neural-net>","0",""
"54427","2019-06-25 05:18:33","0","26","<data-cleaning><sql>","1",""
"54430","2019-06-25 06:03:30","0","39","<regression><linear-regression><feature-engineering>","1",""
"54431","2019-06-25 06:38:34","0","7","<recommender-system>","0",""
"54432","2019-06-25 06:46:58","0","46","<neural-network><classification><regression>","0",""
"54433","2019-06-25 07:04:37","1","42","<neural-network><predictive-modeling><correlation>","1",""
"54436","2019-06-25 07:29:41","0","3705","<machine-learning><python><data><data-analysis><anaconda>","1",""
"54437","2019-06-25 08:07:46","0","17","<machine-learning><neural-network><deep-learning><time-series><data-science-model>","0","1"
"54439","2019-06-25 08:30:18","0","79","<machine-learning><cnn>","0",""
"54441","2019-06-25 08:44:45","1","39","<python><deep-learning><convnet><image-recognition>","1",""
"54443","2019-06-25 09:30:07","1","1050","<python><deep-learning><keras><tensorflow>","1",""
"54450","2019-06-25 11:44:43","3","504","<dataset><data><training><evaluation><object-detection>","1","2"
"54452","2019-06-25 11:51:11","-1","81","<r><programming>","2","1"
"62861","2019-11-08 05:38:20","2","35","<machine-learning><xgboost><accuracy>","2",""
"62862","2019-11-08 06:28:48","3","1075","<python><nlp><preprocessing><bert><transformer>","0",""
"62864","2019-11-08 06:47:08","0","33","<machine-learning><python><keras><computer-vision><data-science-model>","2",""
"62867","2019-11-08 08:27:36","0","68","<time-series><clustering>","5",""
"62868","2019-11-08 08:33:57","1","333","<nlp>","1",""
"62873","2019-11-08 09:50:55","0","26","<python><neural-network><time-series><anomaly-detection><autoencoder>","0",""
"62874","2019-11-08 10:47:52","0","13","<feature-engineering>","0",""
"62875","2019-11-08 11:44:43","0","198","<tensorflow><reinforcement-learning><dqn><actor-critic><discounted-reward>","0",""
"62878","2019-11-08 13:01:17","0","36","<machine-learning><python><statistics><numpy><descriptive-statistics>","0",""
"62879","2019-11-08 13:04:56","1","36","<nlp><data-mining><dataset><data-cleaning>","3",""
"62881","2019-11-08 14:04:08","3","76","<machine-learning><neural-network><activation-function>","2",""
"62883","2019-11-08 14:58:51","3","77","<classification><time-series><bayesian><sequential-pattern-mining>","1","1"
"62885","2019-11-08 15:53:57","0","26","<regression>","2",""
"62886","2019-11-08 15:58:01","0","31","<machine-learning><linear-regression><cost-function>","1",""
"62889","2019-11-08 17:17:25","1","45","<machine-learning><neural-network><deep-learning><backpropagation><derivation>","1",""
"62892","2019-11-08 19:45:18","0","297","<machine-learning><classification><cross-validation><accuracy>","2",""
"62896","2019-11-08 20:56:55","0","95","<deep-learning>","0","1"
"62899","2019-11-08 23:09:32","0","6","<deep-learning><loss-function><cosine-distance>","0",""
"62900","2019-11-09 00:05:46","3","36","<scikit-learn><statistics><scipy>","2",""
"62907","2019-11-09 05:52:56","0","33","<deep-learning><tensorflow><nlp>","1",""
"62909","2019-11-09 06:58:51","0","34","<deep-learning><recurrent-neural-net>","0","1"
"62910","2019-11-09 07:25:20","0","18","<machine-learning>","0","0"
"62913","2019-11-09 09:55:20","2","67","<xgboost><explainable-ai>","0",""
"62914","2019-11-09 10:32:53","1","20","<natural-language-process>","1",""
"62916","2019-11-09 11:37:03","1","56","<python><pandas>","1",""
"62918","2019-11-09 13:30:23","0","19","<dataset><data><bigdata><scraping>","0",""
"62919","2019-11-09 13:45:48","1","9","<machine-learning>","1",""
"57673","2019-08-16 15:49:52","2","165","<python><pandas><matplotlib><seaborn>","1",""
"57674","2019-08-16 16:01:21","0","36","<machine-learning><neural-network><image-classification>","0",""
"57676","2019-08-16 16:13:27","0","15","<transfer-learning>","2",""
"57680","2019-08-16 18:02:45","1","15","<data-cleaning><preprocessing><data-formats>","1",""
"57681","2019-08-16 18:21:41","2","27","<machine-learning><python><tensorflow><word2vec>","1",""
"57685","2019-08-16 19:04:50","1","219","<nlp><dataset><word2vec>","2",""
"57689","2019-08-16 20:30:57","0","14","<regression><representation>","0",""
"57690","2019-08-16 20:42:45","0","21","<scikit-learn><dimensionality-reduction><embeddings><cosine-distance>","0",""
"57692","2019-08-16 21:15:18","1","32","<regression><visualization><feature-extraction><categorical-data><categories>","1",""
"44438","2019-01-23 13:16:29","0","919","<machine-learning><python><deep-learning><keras><cnn>","1",""
"44440","2019-01-23 14:04:25","0","74","<machine-learning><theory>","2",""
"44446","2019-01-23 14:55:08","1","94","<machine-learning><gradient-descent>","2",""
"44448","2019-01-23 15:34:39","2","111","<nlp><clustering><feature-extraction><encoding><embeddings>","0",""
"44449","2019-01-23 15:36:41","1","1493","<python><scikit-learn><pandas><numpy>","0",""
"44450","2019-01-23 15:37:08","2","249","<python><scikit-learn><decision-trees><accuracy><matlab>","2",""
"44454","2019-01-23 16:56:01","0","284","<python><pandas>","2",""
"44456","2019-01-23 17:29:04","2","367","<python><deep-learning><keras>","1","1"
"44460","2019-01-23 18:03:18","0","58","<machine-learning><reinforcement-learning><q-learning><policy-gradients>","1",""
"44463","2019-01-23 18:52:32","1","27","<neural-network><deep-learning><image-classification>","0",""
"44465","2019-01-23 21:19:38","2","39","<r><logistic-regression><regularization>","1",""
"44474","2019-01-24 00:43:27","2","2508","<python><keras><tensorflow><gpu>","2","2"
"44476","2019-01-24 04:59:16","1","3147","<python><pandas><bigdata><data-cleaning>","2",""
"44478","2019-01-24 06:33:12","0","36","<machine-learning><data-cleaning><logistic-regression>","1",""
