PRODUCT,DRAW NUMBER,SEQUENCE NUMBER,DRAW DATE,NUMBER DRAWN 1,NUMBER DRAWN 2,NUMBER DRAWN 3,NUMBER DRAWN 4,NUMBER DRAWN 5,NUMBER DRAWN 6,BONUS NUMBER
649,2013,0,5/7/2003,4,20,28,33,43,48,8
649,2014,0,5/10/2003,5,13,15,20,24,42,41
649,2015,0,5/14/2003,7,32,37,38,44,45,40
649,2016,0,5/17/2003,11,17,29,39,41,48,25
649,2017,0,5/21/2003,3,7,16,26,38,47,10
649,2018,0,5/24/2003,6,12,15,25,31,47,46
649,2019,0,5/28/2003,6,16,20,29,33,45,39
649,2020,0,5/31/2003,14,18,22,23,31,45,32
649,2021,0,6/4/2003,18,19,29,33,40,47,43
649,2022,0,6/7/2003,17,20,23,30,40,47,11
649,2023,0,6/11/2003,3,9,24,37,46,49,14
649,2024,0,6/14/2003,7,8,21,22,27,29,47
649,2025,0,6/18/2003,1,11,29,30,42,44,10
649,2026,0,6/21/2003,12,22,25,34,39,40,32
649,2027,0,6/25/2003,10,14,15,27,41,47,36
649,2028,0,6/28/2003,7,9,19,20,25,44,34
649,2029,0,7/2/2003,5,8,12,14,25,37,6
649,2030,0,7/5/2003,4,15,26,37,41,45,40
649,2031,0,7/9/2003,4,6,9,13,46,48,31
649,2032,0,7/12/2003,4,8,13,21,29,35,3
649,2033,0,7/16/2003,14,21,26,33,35,46,42
649,2034,0,7/19/2003,4,13,33,36,41,47,46
649,2035,0,7/23/2003,2,7,15,36,37,49,9
649,2036,0,7/26/2003,11,22,26,35,41,46,8
649,2037,0,7/30/2003,4,6,12,18,41,48,8
649,2038,0,8/2/2003,6,13,23,26,33,34,7
649,2039,0,8/6/2003,4,16,27,31,37,38,44
649,2040,0,8/9/2003,5,7,10,13,27,29,43
649,2041,0,8/13/2003,5,6,13,16,27,30,44
649,2042,0,8/16/2003,11,15,17,19,32,39,30
649,2043,0,8/20/2003,12,16,20,29,36,47,24
649,2044,0,8/23/2003,2,6,19,27,35,47,1
649,2045,0,8/27/2003,7,14,20,23,38,46,32
649,2046,0,8/30/2003,3,6,37,38,45,47,11
649,2047,0,9/3/2003,13,15,16,18,26,33,9
649,2048,0,9/6/2003,11,27,41,45,46,49,22
649,2049,0,9/10/2003,1,15,24,34,40,48,12
649,2050,0,9/13/2003,12,21,26,37,43,49,25
649,2051,0,9/17/2003,6,11,13,30,31,37,34
649,2052,0,9/20/2003,1,6,23,35,36,39,18
649,2053,0,9/24/2003,3,5,11,34,38,47,25
649,2054,0,9/27/2003,7,8,16,37,43,44,15
649,2055,0,10/1/2003,1,11,17,41,42,45,13
649,2056,0,10/4/2003,3,28,29,32,37,45,34
649,2057,0,10/8/2003,3,11,18,34,37,41,5
649,2058,0,10/11/2003,6,9,21,25,27,32,13
649,2059,0,10/15/2003,1,10,14,16,25,39,46
649,2060,0,10/18/2003,10,25,26,38,46,49,37
649,2061,0,10/22/2003,11,17,26,31,40,44,34
649,2062,0,10/25/2003,8,13,16,19,33,49,26
649,2063,0,10/29/2003,8,9,22,29,37,49,33
649,2064,0,11/1/2003,8,18,29,31,41,43,34
649,2065,0,11/5/2003,5,6,13,34,35,43,18
649,2066,0,11/8/2003,2,23,28,43,47,49,29
649,2067,0,11/12/2003,3,4,41,44,45,48,18
649,2068,0,11/15/2003,18,27,33,34,44,47,42
649,2069,0,11/19/2003,9,10,13,23,28,29,33
649,2070,0,11/22/2003,2,16,25,34,37,48,13
649,2071,0,11/26/2003,3,5,7,25,40,47,42
649,2072,0,11/29/2003,13,17,26,27,29,45,6
649,2073,0,12/3/2003,3,11,27,31,33,35,1
649,2074,0,12/6/2003,7,21,31,38,42,48,14
649,2075,0,12/10/2003,2,13,14,24,29,42,17
649,2076,0,12/13/2003,5,7,10,30,34,35,1
649,2077,0,12/17/2003,5,14,17,25,34,44,11
649,2078,0,12/20/2003,4,18,20,31,39,48,9
649,2079,0,12/24/2003,5,12,21,28,30,45,38
649,2080,0,12/27/2003,5,9,17,31,37,44,3
649,2081,0,12/31/2003,13,14,17,20,39,40,23
649,2082,0,1/3/2004,9,13,24,36,44,45,30
649,2083,0,1/7/2004,2,6,13,20,42,48,37
649,2084,0,1/10/2004,13,16,18,21,32,33,26
649,2085,0,1/14/2004,1,7,12,24,44,49,5
649,2086,0,1/17/2004,2,12,25,40,41,47,14
649,2087,0,1/21/2004,1,7,26,40,43,45,46
649,2088,0,1/24/2004,3,8,17,20,26,47,38
649,2089,0,1/28/2004,3,14,20,23,25,45,12
649,2090,0,1/31/2004,1,20,23,36,38,49,7
649,2091,0,2/4/2004,8,22,37,38,45,47,43
649,2092,0,2/7/2004,3,14,26,27,35,44,28
649,2093,0,2/11/2004,4,10,14,19,21,28,12
649,2094,0,2/14/2004,1,5,12,17,31,44,36
649,2095,0,2/18/2004,21,22,26,27,40,47,3
649,2096,0,2/21/2004,4,5,26,33,38,44,49
649,2097,0,2/25/2004,1,9,25,27,37,40,45
649,2098,0,2/28/2004,3,15,17,26,27,46,38
649,2099,0,3/3/2004,1,2,7,16,43,44,20
649,2100,0,3/6/2004,12,17,25,26,43,44,2
649,2101,0,3/10/2004,2,17,35,41,46,48,5
649,2102,0,3/13/2004,9,27,32,38,39,49,46
649,2103,0,3/17/2004,2,23,25,33,34,41,3
649,2104,0,3/20/2004,9,13,21,25,38,41,33
649,2105,0,3/24/2004,5,15,19,24,26,46,43
649,2106,0,3/27/2004,7,19,31,43,45,49,36
649,2107,0,3/31/2004,2,3,17,18,19,46,30
649,2108,0,4/3/2004,3,17,22,25,40,46,27
649,2109,0,4/7/2004,1,10,18,20,30,40,34
649,2110,0,4/10/2004,20,33,36,45,46,47,39
649,2111,0,4/14/2004,9,12,14,19,31,43,32
649,2112,0,4/17/2004,11,13,18,20,24,29,8
649,2113,0,4/21/2004,12,24,32,36,39,47,43
649,2114,0,4/24/2004,4,6,15,22,23,27,25
649,2115,0,4/28/2004,16,30,36,39,45,47,22
649,2116,0,5/1/2004,8,21,24,26,34,38,14
649,2117,0,5/5/2004,5,13,16,20,28,31,4
649,2118,0,5/8/2004,4,7,24,39,43,44,23
649,2119,0,5/12/2004,1,10,26,29,40,45,18
649,2120,0,5/15/2004,21,24,30,32,40,41,7
649,2121,0,5/19/2004,5,16,24,26,46,48,11
649,2122,0,5/22/2004,1,11,12,15,32,46,20
649,2123,0,5/26/2004,14,35,37,44,46,48,13
649,2124,0,5/29/2004,24,29,30,31,34,46,38
649,2125,0,6/2/2004,1,4,20,21,26,43,7
649,2126,0,6/5/2004,12,13,17,26,43,45,11
649,2127,0,6/9/2004,7,23,24,27,41,42,49
649,2128,0,6/12/2004,4,10,28,29,30,46,2
649,2129,0,6/16/2004,4,22,30,39,46,47,49
649,2130,0,6/19/2004,1,33,40,41,45,48,46
649,2131,0,6/23/2004,4,6,15,22,27,40,26
649,2132,0,6/26/2004,1,7,8,10,18,36,42
649,2133,0,6/30/2004,2,21,31,32,41,49,7
649,2134,0,7/3/2004,1,11,14,20,31,40,26
649,2135,0,7/7/2004,2,7,26,35,39,43,17
649,2136,0,7/10/2004,4,26,30,31,48,49,23
649,2137,0,7/14/2004,7,19,32,35,36,43,12
649,2138,0,7/17/2004,10,18,23,26,41,43,42
649,2139,0,7/21/2004,19,21,24,25,45,46,39
649,2140,0,7/24/2004,6,13,17,19,24,29,35
649,2141,0,7/28/2004,4,8,25,29,36,37,14
649,2142,0,7/31/2004,3,21,31,40,43,49,23
649,2143,0,8/4/2004,6,7,9,11,30,43,4
649,2144,0,8/7/2004,3,12,23,30,36,37,35
649,2145,0,8/11/2004,4,16,18,28,30,38,35
649,2146,0,8/14/2004,13,29,31,36,37,42,25
649,2147,0,8/18/2004,3,4,13,21,27,29,19
649,2148,0,8/21/2004,28,30,31,37,39,46,34
649,2149,0,8/25/2004,9,16,22,23,33,45,46
649,2150,0,8/28/2004,17,19,23,24,28,38,12
649,2151,0,9/1/2004,1,2,21,30,31,38,46
649,2152,0,9/4/2004,2,4,5,44,46,47,3
649,2153,0,9/8/2004,10,26,37,40,42,47,5
649,2154,0,9/11/2004,7,10,21,29,32,43,27
649,2155,0,9/15/2004,1,3,15,16,22,39,37
649,2156,0,9/18/2004,7,11,15,39,42,48,40
649,2157,0,9/22/2004,13,30,32,33,42,46,5
649,2158,0,9/25/2004,15,17,20,21,44,47,26
649,2159,0,9/29/2004,10,12,14,27,34,36,26
649,2160,0,10/2/2004,4,9,14,27,35,48,32
649,2161,0,10/6/2004,20,26,29,31,40,49,18
649,2162,0,10/9/2004,16,23,33,35,43,49,6
649,2163,0,10/13/2004,6,15,22,30,31,48,1
649,2164,0,10/16/2004,1,3,11,40,42,48,35
649,2165,0,10/20/2004,2,3,13,14,31,36,9
649,2166,0,10/23/2004,1,8,13,24,27,43,36
649,2167,0,10/27/2004,29,30,33,34,37,46,47
649,2168,0,10/30/2004,18,26,29,39,43,45,9
649,2169,0,11/3/2004,10,18,19,37,43,48,12
649,2170,0,11/6/2004,1,6,16,34,37,41,12
649,2171,0,11/10/2004,2,9,19,33,35,45,12
649,2172,0,11/13/2004,4,6,7,17,31,36,27
649,2173,0,11/17/2004,13,24,30,41,43,47,17
649,2174,0,11/20/2004,28,30,38,44,45,48,18
649,2175,0,11/24/2004,15,17,19,20,35,38,31
649,2176,0,11/27/2004,12,15,30,38,47,48,27
649,2177,0,12/1/2004,4,23,26,35,36,40,48
649,2178,0,12/4/2004,16,24,26,30,39,42,6
649,2179,0,12/8/2004,5,11,25,28,35,49,46
649,2180,0,12/11/2004,2,9,40,43,47,48,39
649,2181,0,12/15/2004,1,17,32,35,38,48,26
649,2182,0,12/18/2004,3,18,27,32,37,40,42
649,2183,0,12/22/2004,11,17,35,38,43,47,42
649,2184,0,12/25/2004,4,13,16,32,35,37,34
649,2185,0,12/29/2004,6,11,21,37,40,46,35
649,2186,0,1/1/2005,10,16,17,34,40,47,41
649,2187,0,1/5/2005,1,2,30,36,42,43,23
649,2188,0,1/8/2005,3,15,18,19,32,48,17
649,2189,0,1/12/2005,1,13,21,34,36,42,8
649,2190,0,1/15/2005,1,8,27,33,34,42,21
649,2191,0,1/19/2005,2,5,18,21,34,43,36
649,2192,0,1/22/2005,8,10,33,41,42,45,35
649,2193,0,1/26/2005,8,9,13,17,34,44,12
649,2194,0,1/29/2005,4,24,26,37,41,43,11
649,2195,0,2/2/2005,2,6,7,13,31,36,32
649,2196,0,2/5/2005,11,17,26,31,46,48,1
649,2197,0,2/9/2005,10,15,21,23,28,37,41
649,2198,0,2/12/2005,5,12,16,26,37,43,40
649,2199,0,2/16/2005,4,5,17,18,34,38,1
649,2200,0,2/19/2005,12,16,27,35,39,41,24
649,2201,0,2/23/2005,5,8,10,32,48,49,29
649,2202,0,2/26/2005,4,12,22,37,43,49,8
649,2203,0,3/2/2005,3,16,19,22,23,25,32
649,2204,0,3/5/2005,6,12,20,21,24,43,22
649,2205,0,3/9/2005,4,10,11,18,23,34,49
649,2206,0,3/12/2005,6,7,8,30,34,43,19
649,2207,0,3/16/2005,8,10,18,19,25,41,34
649,2208,0,3/19/2005,2,9,12,30,35,46,37
649,2209,0,3/23/2005,1,14,32,33,37,40,7
649,2210,0,3/26/2005,2,19,27,32,41,43,24
649,2211,0,3/30/2005,7,10,24,27,30,47,41
649,2212,0,4/2/2005,4,12,24,25,38,41,11
649,2213,0,4/6/2005,7,8,24,28,29,40,12
649,2214,0,4/9/2005,7,10,11,47,48,49,26
649,2215,0,4/13/2005,11,12,23,29,30,40,9
649,2216,0,4/16/2005,2,11,16,31,33,41,17
649,2217,0,4/20/2005,8,9,12,20,45,48,39
649,2218,0,4/23/2005,18,19,23,29,33,45,8
649,2219,0,4/27/2005,9,14,17,22,26,46,3
649,2220,0,4/30/2005,10,11,18,21,32,42,19
649,2221,0,5/4/2005,12,19,23,24,29,44,28
649,2222,0,5/7/2005,6,26,28,30,33,34,49
649,2223,0,5/11/2005,9,10,16,18,20,49,46
649,2224,0,5/14/2005,5,11,20,23,27,28,42
649,2225,0,5/18/2005,2,5,6,12,19,36,7
649,2226,0,5/21/2005,1,21,23,27,40,45,38
649,2227,0,5/25/2005,10,12,16,21,29,48,1
649,2228,0,5/28/2005,6,12,17,28,37,46,11
649,2229,0,6/1/2005,3,14,25,29,33,42,21
649,2230,0,6/4/2005,11,16,18,19,21,23,41
649,2231,0,6/8/2005,3,8,20,22,38,49,5
649,2232,0,6/11/2005,3,4,11,28,30,45,16
649,2233,0,6/15/2005,7,10,13,33,39,42,47
649,2234,0,6/18/2005,5,6,7,36,38,46,20
649,2235,0,6/22/2005,9,10,13,30,33,39,32
649,2236,0,6/25/2005,2,10,11,17,26,44,25
649,2237,0,6/29/2005,19,42,43,44,46,47,26
649,2238,0,7/2/2005,2,18,22,38,39,44,10
649,2239,0,7/6/2005,5,7,23,25,31,49,16
649,2240,0,7/9/2005,3,8,10,23,26,28,22
649,2241,0,7/13/2005,1,7,8,14,32,33,26
649,2242,0,7/16/2005,14,22,23,32,43,49,34
649,2243,0,7/20/2005,2,7,22,27,45,48,42
649,2244,0,7/23/2005,12,22,25,30,33,38,17
649,2245,0,7/27/2005,8,19,22,30,34,47,18
649,2246,0,7/30/2005,10,16,21,29,38,45,25
649,2247,0,8/3/2005,4,5,6,10,23,35,18
649,2248,0,8/6/2005,6,22,28,36,41,48,24
649,2249,0,8/10/2005,4,10,16,22,39,42,43
649,2250,0,8/13/2005,10,17,21,40,44,45,39
649,2251,0,8/17/2005,4,7,24,27,28,41,37
649,2252,0,8/20/2005,4,14,17,23,26,38,47
649,2253,0,8/24/2005,3,22,25,32,36,41,9
649,2254,0,8/27/2005,2,32,39,42,45,46,49
649,2255,0,8/31/2005,1,18,30,33,36,47,23
649,2256,0,9/3/2005,8,12,22,37,42,46,24
649,2257,0,9/7/2005,2,3,16,37,45,49,22
649,2258,0,9/10/2005,6,8,26,33,35,42,41
649,2259,0,9/14/2005,2,6,18,25,30,32,11
649,2260,0,9/17/2005,4,7,13,33,40,47,37
649,2261,0,9/21/2005,15,17,24,26,34,35,8
649,2262,0,9/24/2005,15,20,32,39,40,47,30
649,2263,0,9/28/2005,4,11,21,27,38,41,36
649,2264,0,10/1/2005,9,14,19,23,43,45,20
649,2265,0,10/5/2005,1,12,15,16,21,35,40
649,2266,0,10/8/2005,5,13,15,17,24,27,29
649,2267,0,10/12/2005,11,15,23,34,35,36,28
649,2268,0,10/15/2005,1,20,31,32,45,46,39
649,2269,0,10/19/2005,11,19,33,35,39,40,32
649,2270,0,10/22/2005,3,21,25,26,31,40,41
649,2271,0,10/26/2005,5,11,20,30,37,43,31
649,2272,0,10/29/2005,4,14,19,25,26,49,21
649,2273,0,11/2/2005,9,13,14,40,43,49,32
649,2274,0,11/5/2005,4,30,39,42,45,46,38
649,2275,0,11/9/2005,7,30,36,39,42,49,9
649,2276,0,11/12/2005,1,14,24,30,35,45,9
649,2277,0,11/16/2005,11,14,36,40,43,45,25
649,2278,0,11/19/2005,1,6,8,11,23,46,13
649,2279,0,11/23/2005,4,6,10,17,33,49,37
649,2280,0,11/26/2005,15,21,31,35,41,46,22
649,2281,0,11/30/2005,5,18,22,28,29,32,17
649,2282,0,12/3/2005,16,19,21,25,35,45,24
649,2283,0,12/7/2005,2,8,12,19,23,41,49
649,2284,0,12/10/2005,6,18,23,37,40,45,48
649,2285,0,12/14/2005,4,19,24,31,35,43,7
649,2286,0,12/17/2005,4,13,18,19,42,43,45
649,2287,0,12/21/2005,4,9,25,27,31,33,44
649,2288,0,12/24/2005,16,17,18,23,28,33,27
649,2289,0,12/28/2005,6,7,10,29,42,44,25
649,2290,0,12/31/2005,10,13,31,33,34,35,22
649,2291,0,1/4/2006,6,21,33,42,43,46,25
649,2292,0,1/7/2006,5,20,28,30,41,42,16
649,2293,0,1/11/2006,12,35,36,43,44,45,46
649,2294,0,1/14/2006,11,29,35,36,44,48,30
649,2295,0,1/18/2006,3,8,9,20,22,35,4
649,2296,0,1/21/2006,3,5,10,21,30,37,8
649,2297,0,1/25/2006,7,14,20,21,42,45,18
649,2298,0,1/28/2006,9,19,22,33,37,46,35
649,2299,0,2/1/2006,2,12,14,41,42,43,20
649,2300,0,2/4/2006,2,16,17,29,39,41,11
649,2301,0,2/8/2006,19,29,33,40,46,48,34
649,2302,0,2/11/2006,5,21,29,30,36,45,49
649,2303,0,2/15/2006,12,13,15,32,40,43,47
649,2304,0,2/18/2006,17,20,24,28,31,41,25
649,2305,0,2/22/2006,8,26,31,35,36,47,24
649,2306,0,2/25/2006,7,9,13,23,26,47,28
649,2307,0,3/1/2006,9,15,22,33,38,48,10
649,2308,0,3/4/2006,7,28,35,40,42,48,46
649,2309,0,3/8/2006,11,15,18,33,42,49,21
649,2310,0,3/11/2006,12,13,19,20,21,29,38
649,2311,0,3/15/2006,2,7,15,23,25,45,41
649,2312,0,3/18/2006,1,6,31,37,44,45,19
649,2313,0,3/22/2006,8,12,17,23,36,38,43
649,2314,0,3/25/2006,17,23,24,33,35,41,47
649,2315,0,3/29/2006,1,14,23,35,47,49,5
649,2316,0,4/1/2006,4,6,8,12,34,38,14
649,2317,0,4/5/2006,10,19,20,35,36,38,26
649,2318,0,4/8/2006,1,6,8,10,15,20,34
649,2319,0,4/12/2006,11,14,15,29,31,47,19
649,2320,0,4/15/2006,2,3,9,21,26,29,42
649,2321,0,4/19/2006,3,7,16,18,29,49,32
649,2322,0,4/22/2006,21,22,23,24,48,49,3
649,2323,0,4/26/2006,1,25,35,36,37,44,15
649,2324,0,4/29/2006,4,29,35,40,43,45,9
649,2325,0,5/3/2006,1,17,24,29,34,46,27
649,2326,0,5/6/2006,6,28,30,31,34,48,47
649,2327,0,5/10/2006,3,17,36,44,45,48,8
649,2328,0,5/13/2006,2,10,11,16,42,43,21
649,2329,0,5/17/2006,9,19,20,24,36,48,10
649,2330,0,5/20/2006,15,18,22,31,43,49,26
649,2331,0,5/24/2006,1,15,18,19,29,37,5
649,2332,0,5/27/2006,9,15,18,34,35,45,6
649,2333,0,5/31/2006,11,14,34,40,42,43,6
649,2334,0,6/3/2006,8,20,21,27,36,48,11
649,2335,0,6/7/2006,11,12,14,27,34,48,8
649,2336,0,6/10/2006,18,23,32,34,41,46,49
649,2337,0,6/14/2006,10,11,36,38,46,48,26
649,2338,0,6/17/2006,11,14,20,25,31,36,48
649,2339,0,6/21/2006,4,17,34,39,41,46,26
649,2340,0,6/24/2006,2,20,26,29,37,45,17
649,2341,0,6/28/2006,3,5,19,20,34,47,31
649,2342,0,7/1/2006,11,19,36,41,46,49,38
649,2343,0,7/5/2006,2,21,22,29,34,35,7
649,2344,0,7/8/2006,11,14,29,33,42,44,7
649,2345,0,7/12/2006,6,26,30,38,44,45,16
649,2346,0,7/15/2006,13,17,21,33,41,42,38
649,2347,0,7/19/2006,8,13,21,22,24,39,4
649,2348,0,7/22/2006,2,6,9,20,43,44,46
649,2349,0,7/26/2006,3,7,15,38,43,47,32
649,2350,0,7/29/2006,13,16,21,42,46,49,8
649,2351,0,8/2/2006,6,26,27,33,41,42,24
649,2352,0,8/5/2006,2,13,19,25,30,32,40
649,2353,0,8/9/2006,13,15,28,29,33,47,25
649,2354,0,8/12/2006,3,10,21,23,33,44,43
649,2355,0,8/16/2006,3,4,8,25,41,48,22
649,2356,0,8/19/2006,9,10,19,43,47,49,29
649,2357,0,8/23/2006,4,7,16,23,27,39,3
649,2358,0,8/26/2006,1,9,10,24,32,35,39
649,2359,0,8/30/2006,1,9,15,26,29,32,46
649,2360,0,9/2/2006,3,9,10,14,17,19,12
649,2361,0,9/6/2006,3,8,20,26,37,46,27
649,2362,0,9/9/2006,13,22,31,32,34,48,26
649,2363,0,9/13/2006,19,30,32,33,38,41,14
649,2364,0,9/16/2006,5,13,14,29,39,40,34
649,2365,0,9/20/2006,10,30,41,43,45,47,34
649,2366,0,9/23/2006,6,11,19,20,32,39,38
649,2367,0,9/27/2006,15,23,38,40,41,49,2
649,2368,0,9/30/2006,1,10,18,24,31,46,19
649,2369,0,10/4/2006,12,13,22,26,37,45,14
649,2370,0,10/7/2006,15,20,33,37,39,45,13
649,2371,0,10/11/2006,8,12,24,30,34,35,47
649,2372,0,10/14/2006,9,14,22,45,47,49,25
649,2373,0,10/18/2006,6,18,25,34,45,49,41
649,2374,0,10/21/2006,2,4,25,29,41,43,38
649,2375,0,10/25/2006,9,33,37,38,42,49,31
649,2376,0,10/28/2006,1,10,26,38,39,47,45
649,2377,0,11/1/2006,2,18,24,25,30,40,45
649,2378,0,11/4/2006,6,23,30,33,37,41,17
649,2379,0,11/8/2006,3,4,20,38,42,48,34
649,2380,0,11/11/2006,3,5,6,7,26,40,16
649,2381,0,11/15/2006,5,8,34,37,44,47,24
649,2382,0,11/18/2006,1,11,22,25,39,41,44
649,2383,0,11/22/2006,3,8,14,28,31,39,32
649,2384,0,11/25/2006,1,18,20,23,41,47,37
649,2385,0,11/29/2006,5,9,14,31,37,46,8
649,2386,0,12/2/2006,8,32,33,43,46,49,1
649,2387,0,12/6/2006,2,6,12,18,22,29,4
649,2388,0,12/9/2006,4,11,18,20,29,44,24
649,2389,0,12/13/2006,8,11,22,27,33,36,1
649,2390,0,12/16/2006,7,22,24,30,38,46,41
649,2391,0,12/20/2006,2,9,12,29,33,37,46
649,2392,0,12/23/2006,4,6,19,22,23,45,43
649,2393,0,12/27/2006,4,5,12,24,38,45,22
649,2394,0,12/30/2006,10,14,18,40,45,49,1
649,2395,0,1/3/2007,4,14,17,20,38,48,7
649,2396,0,1/6/2007,19,20,33,43,45,47,38
649,2397,0,1/10/2007,9,16,19,41,46,49,4
649,2398,0,1/13/2007,1,2,3,19,25,41,31
649,2399,0,1/17/2007,5,7,9,30,39,40,25
649,2400,0,1/20/2007,24,40,45,47,48,49,7
649,2401,0,1/24/2007,6,11,20,26,34,35,2
649,2402,0,1/27/2007,6,9,17,20,22,40,7
649,2403,0,1/31/2007,2,6,9,11,14,37,25
649,2404,0,2/3/2007,10,13,24,27,37,39,14
649,2405,0,2/7/2007,4,8,11,27,37,47,21
649,2406,0,2/10/2007,8,13,23,37,41,42,26
649,2407,0,2/14/2007,10,24,35,40,41,45,39
649,2408,0,2/17/2007,13,20,31,36,43,46,19
649,2409,0,2/21/2007,5,6,17,21,31,46,49
649,2410,0,2/24/2007,4,6,15,33,38,40,13
649,2411,0,2/28/2007,3,6,12,15,43,44,37
649,2412,0,3/3/2007,3,21,27,37,43,44,9
649,2413,0,3/7/2007,7,9,21,29,31,47,12
649,2414,0,3/10/2007,9,18,28,37,42,49,24
649,2415,0,3/14/2007,12,19,22,34,46,47,36
649,2416,0,3/17/2007,13,21,23,27,28,34,31
649,2417,0,3/21/2007,3,7,26,30,33,46,32
649,2418,0,3/24/2007,1,13,19,26,32,46,28
649,2419,0,3/28/2007,7,20,24,25,29,45,36
649,2420,0,3/31/2007,4,9,16,32,37,41,5
649,2421,0,4/4/2007,5,16,21,25,40,48,31
649,2422,0,4/7/2007,10,12,23,26,35,37,47
649,2423,0,4/11/2007,6,10,21,24,38,48,26
649,2424,0,4/14/2007,6,15,22,26,41,49,9
649,2425,0,4/18/2007,14,22,25,30,44,48,1
649,2426,0,4/21/2007,17,29,33,43,45,49,18
649,2427,0,4/25/2007,3,6,12,19,24,29,40
649,2428,0,4/28/2007,3,19,20,23,35,38,48
649,2429,0,5/2/2007,22,24,32,33,37,41,46
649,2430,0,5/5/2007,1,23,26,28,33,40,10
649,2431,0,5/9/2007,11,17,27,32,39,49,19
649,2432,0,5/12/2007,5,7,13,27,45,47,11
649,2433,0,5/16/2007,11,14,31,33,37,45,9
649,2434,0,5/19/2007,8,16,33,37,40,42,35
649,2435,0,5/23/2007,4,13,19,23,33,48,16
649,2436,0,5/26/2007,6,17,29,32,36,47,37
649,2437,0,5/30/2007,3,16,20,27,34,35,38
649,2438,0,6/2/2007,8,16,19,32,40,46,28
649,2439,0,6/6/2007,2,11,24,31,39,49,9
649,2440,0,6/9/2007,10,20,25,41,44,46,6
649,2441,0,6/13/2007,2,10,19,36,40,48,18
649,2442,0,6/16/2007,3,15,31,33,43,48,24
649,2443,0,6/20/2007,4,7,13,41,44,47,19
649,2444,0,6/23/2007,7,20,24,37,43,49,21
649,2445,0,6/27/2007,7,14,17,19,34,37,11
649,2446,0,6/30/2007,6,12,25,43,45,47,31
649,2447,0,7/4/2007,20,25,26,39,42,44,10
649,2448,0,7/7/2007,10,19,25,31,37,40,1
649,2449,0,7/11/2007,4,14,21,29,36,41,46
649,2450,0,7/14/2007,10,27,33,38,40,49,21
649,2451,0,7/18/2007,2,3,18,31,38,46,17
649,2452,0,7/21/2007,9,10,22,29,38,41,11
649,2453,0,7/25/2007,8,11,12,18,40,42,17
649,2454,0,7/28/2007,1,5,17,32,39,45,40
649,2455,0,8/1/2007,7,21,23,37,43,48,35
649,2456,0,8/4/2007,9,17,18,20,41,49,46
649,2457,0,8/8/2007,2,15,28,41,42,46,3
649,2458,0,8/11/2007,1,17,23,34,37,49,13
649,2459,0,8/15/2007,3,16,22,27,28,32,5
649,2460,0,8/18/2007,2,12,32,34,38,48,43
649,2461,0,8/22/2007,2,7,18,32,36,43,22
649,2462,0,8/25/2007,9,19,31,35,39,42,1
649,2463,0,8/29/2007,7,21,22,24,30,31,29
649,2464,0,9/1/2007,11,17,18,28,31,46,42
649,2465,0,9/5/2007,17,18,20,22,25,36,11
649,2466,0,9/8/2007,3,8,16,20,24,25,23
649,2467,0,9/12/2007,10,11,16,21,24,38,23
649,2468,0,9/15/2007,9,39,40,43,46,48,24
649,2469,0,9/19/2007,5,17,24,36,41,49,39
649,2470,0,9/22/2007,5,8,12,15,39,47,40
649,2471,0,9/26/2007,21,25,32,35,40,47,6
649,2472,0,9/29/2007,9,19,26,29,39,45,33
649,2473,0,10/3/2007,3,17,18,24,31,32,42
649,2474,0,10/6/2007,5,15,30,35,41,48,6
649,2475,0,10/10/2007,9,37,39,45,47,48,4
649,2476,0,10/13/2007,1,26,30,32,39,47,21
649,2477,0,10/17/2007,12,24,33,36,39,45,28
649,2478,0,10/20/2007,7,8,13,26,32,35,41
649,2479,0,10/24/2007,8,9,31,42,45,49,19
649,2480,0,10/27/2007,12,13,17,34,40,47,9
649,2481,0,10/31/2007,2,8,23,25,33,48,43
649,2482,0,11/3/2007,8,23,33,40,46,49,37
649,2483,0,11/7/2007,4,12,24,25,37,49,33
649,2484,0,11/10/2007,3,13,14,17,20,42,40
649,2485,0,11/14/2007,3,15,24,25,40,44,39
649,2486,0,11/17/2007,14,17,27,41,47,48,24
649,2487,0,11/21/2007,2,10,13,15,28,41,38
649,2488,0,11/24/2007,1,10,25,27,30,36,41
649,2489,0,11/28/2007,7,13,27,37,40,46,11
649,2490,0,12/1/2007,16,21,31,40,43,45,37
649,2491,0,12/5/2007,1,2,23,29,30,42,12
649,2492,0,12/8/2007,2,9,11,22,35,45,31
649,2493,0,12/12/2007,6,24,31,32,34,39,22
649,2494,0,12/15/2007,3,11,32,34,44,48,33
649,2495,0,12/19/2007,6,9,15,32,37,48,38
649,2496,0,12/22/2007,8,17,30,36,40,47,24
649,2497,0,12/26/2007,8,10,12,14,31,39,9
649,2498,0,12/29/2007,7,13,16,24,35,42,1
649,2499,0,1/2/2008,4,6,7,16,32,45,43
649,2500,0,1/5/2008,3,22,25,36,39,40,41
649,2501,0,1/9/2008,5,22,25,30,45,46,41
649,2502,0,1/12/2008,3,10,32,43,44,46,35
649,2503,0,1/16/2008,7,15,34,39,41,49,22
649,2504,0,1/19/2008,13,18,22,29,37,49,47
649,2505,0,1/23/2008,6,10,13,20,32,37,34
649,2506,0,1/26/2008,1,5,11,37,44,47,36
649,2507,0,1/30/2008,1,20,21,23,40,41,12
