Survived,PassengerId,Age_categories_Missing,Age_categories_Infant,Age_categories_Child,Age_categories_Teenager,Age_categories_Young Adult,Age_categories_Adult,Age_categories_Senior,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,SibSp_scaled,Parch_scaled,Fare_scaled,Fare_categories_0-12,Fare_categories_12-50,Fare_categories_50-100,Fare_categories_100+,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty,Cabin_type_A,Cabin_type_B,Cabin_type_C,Cabin_type_D,Cabin_type_E,Cabin_type_F,Cabin_type_G,Cabin_type_T,Cabin_type_Unknown
0,603,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.08275928836380983,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,604,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,605,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.0,0.0,0.051822148727810165,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,606,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.125,0.0,0.030351578633425542,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,607,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,608,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.05953203526170282,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,609,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.125,0.3333333333333333,0.08115719346076702,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,610,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.0,0.0,0.2995388511917728,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,611,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.125,0.8333333333333333,0.06104473451835265,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,612,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.013760683560491965,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,613,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.125,0.0,0.030253985132996517,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,614,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015126992566498259,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,615,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,616,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.125,0.3333333333333333,0.12687155055772734,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,617,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.125,0.16666666666666666,0.028106928123558056,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,618,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.125,0.0,0.031425107138144774,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,619,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.25,0.16666666666666666,0.07612293033463641,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,620,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.020494635090094415,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,621,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.125,0.0,0.028212719478023115,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,622,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.125,0.0,0.10257896680493714,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,623,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.125,0.16666666666666666,0.030725752114070404,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,624,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015330377421392339,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,625,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.031425107138144774,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,626,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0.0,0.0,0.06308600017332605,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,627,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0,0.0,0.024105594605968193,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,628,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,0.15216446768991498,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,629,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,630,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015094396337354966,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,631,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0.0,0.0,0.05855610025741262,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,632,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.013768881414528002,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,633,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.0,0.0,0.05953203526170282,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,634,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,635,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0.375,0.3333333333333333,0.05445717323939373,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,636,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,637,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015468569817999833,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,638,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.125,0.16666666666666666,0.05123658772523604,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,639,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.0,0.8333333333333333,0.07746484096553544,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,640,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.125,0.0,0.031425107138144774,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,641,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015330377421392339,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,642,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0.0,0.13526459159462315,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,643,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0.375,0.3333333333333333,0.05445717323939373,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,644,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.11027245763075773,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,645,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.25,0.16666666666666666,0.03758969818624431,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,646,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.125,0.0,0.1497654242623688,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,647,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,648,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.06929138530460494,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,649,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.014736618564782174,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,650,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.014736618564782174,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,651,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,652,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.0,0.16666666666666666,0.044893010197349675,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,653,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.01646070534336126,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,654,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,0.0,0.015281580671177828,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,655,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0.0,0.0,0.013175122557917838,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,656,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.25,0.0,0.1434624456306609,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,657,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,658,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0.125,0.16666666666666666,0.030253985132996517,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,659,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,660,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.0,0.3333333333333333,0.22109807522194713,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,661,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.25,0.0,0.2608674266467732,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,662,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0.0,0.0,0.014102260811993537,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,663,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.04994347384455151,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,664,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.014630827210317117,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,665,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.125,0.0,0.015468569817999833,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,666,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.25,0.0,0.1434624456306609,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,667,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,668,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015175789316712771,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,669,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,670,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.125,0.0,0.10149724044618187,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,671,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.125,0.16666666666666666,0.07612293033463641,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,672,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.125,0.0,0.10149724044618187,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,673,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.0,0.0,0.020494635090094415,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,674,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,675,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,676,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015175789316712771,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,677,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,678,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.019209719063445922,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,679,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.125,1.0,0.09154270340242172,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,680,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.0,0.16666666666666666,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,681,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,0.0,0.01588334219482317,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,682,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.0,0.0,0.1497654242623688,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,683,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.01800600082915438,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,684,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.625,0.3333333333333333,0.09154270340242172,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,685,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.125,0.16666666666666666,0.07612293033463641,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,686,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0.125,0.3333333333333333,0.08115719346076702,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,687,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.5,0.16666666666666666,0.07746484096553544,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,688,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.019852079483269742,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,689,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015216388212891242,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,690,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.0,0.16666666666666666,0.41250332793836464,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,691,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.125,0.0,0.11125659048908397,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,692,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0,0.16666666666666666,0.026187654344120927,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,693,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.11027245763075773,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,694,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.014102260811993537,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,695,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.051822148727810165,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,696,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,0.0,0.026350245115835676,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,697,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,698,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,0.0,0.015094396337354966,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,699,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.125,0.16666666666666666,0.21642978772242535,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,700,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.014931805565640218,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,701,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.125,0.0,0.4440992237022602,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,702,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.05130978285055781,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,703,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0.0,0.16666666666666666,0.028212719478023115,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,704,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015110792045427042,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,705,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.125,0.0,0.015330377421392339,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,706,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,0.0,0.050748620223090936,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,707,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.0,0.0,0.026350245115835676,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,708,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.05130978285055781,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,709,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,0.29580589980036276,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,710,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.125,0.16666666666666666,0.029757819776815374,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,711,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0.0,0.09662576327876685,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,712,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.051822148727810165,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,713,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.125,0.0,0.10149724044618187,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,714,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.018510168852370702,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,715,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,716,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.014931805565640218,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,717,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,0.4440992237022602,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,718,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.020494635090094415,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,719,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.030253985132996517,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,720,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015175789316712771,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,721,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.16666666666666666,0.06441171028315387,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,722,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.125,0.0,0.013768881414528002,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,723,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,724,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,725,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.125,0.0,0.10364429745562033,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,726,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.016908073949327893,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,727,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.375,0.0,0.04098927018018883,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,728,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,0.0,0.015102594191391004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,729,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.125,0.0,0.050748620223090936,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,730,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.125,0.0,0.015468569817999833,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,731,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,0.41250332793836464,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,732,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.036670757786204655,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,733,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,734,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,735,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,736,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.031425107138144774,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,737,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.125,0.5,0.06709553154495196,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,738,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,739,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,740,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,741,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.05855610025741262,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,742,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.125,0.0,0.15390495017656614,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,743,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.25,0.3333333333333333,0.5121218935012878,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,744,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.125,0.0,0.031425107138144774,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,745,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015468569817999833,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,746,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0.125,0.16666666666666666,0.13858277060920987,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,747,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.125,0.16666666666666666,0.03952536767375352,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,748,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,749,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.125,0.0,0.10364429745562033,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,750,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015126992566498259,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,751,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.125,0.16666666666666666,0.044893010197349675,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,752,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.16666666666666666,0.024349578357040744,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,753,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.018542765081513996,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,754,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
